com_x, com_y, target_x, target_y, connectivity, cohesion, vel_mismatch, en_deviation
4.866867502911581056e+01,4.898966414186148910e+01,4.559999999999990905e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.304303343134845150e+01,2.341867642275532013e+00,1.136979310756122685e-01
4.943907112113254243e+01,4.906488733536892255e+01,4.639999999999990621e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.325026041214785266e+01,2.290017018124333781e+00,1.134193293443348793e-01
5.025710558737197431e+01,4.913557463120481117e+01,4.839999999999989910e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.348085541011186450e+01,2.260182854353431914e+00,1.147813588262141804e-01
5.092396016450938134e+01,4.919228879347967620e+01,4.919999999999989626e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.320725206592742751e+01,2.732155516359264347e+00,1.150643534547384633e-01
5.150932914919427930e+01,4.923645810667763101e+01,4.959999999999989484e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.364823965793521943e+01,2.655553450662828663e+00,1.178237555927069274e-01
5.211310506116173258e+01,4.928114505686432523e+01,4.959999999999989484e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.331961673613279373e+01,2.684962903271597146e+00,1.161920981792742974e-01
5.274625439668962201e+01,4.932523139615283725e+01,4.999999999999989342e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.343208429927949155e+01,2.360799199836046913e+00,1.169327515556690122e-01
5.329817321930321583e+01,4.936468393055525183e+01,5.079999999999989058e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.313163722730911687e+01,2.277944338328741658e+00,1.158120939012543815e-01
5.400991643738873194e+01,4.940824650162949183e+01,5.239999999999988489e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.300536877964208315e+01,2.339976368194212952e+00,1.163187442322575899e-01
5.462936073079476529e+01,4.944278238386083046e+01,5.319999999999988205e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.314121798714564804e+01,2.404257502993266904e+00,1.164422270599235198e-01
5.558086669611729747e+01,4.949004096539800912e+01,5.399999999999987921e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.313307757736401093e+01,2.801234057236825059e+00,1.155750656690725797e-01
5.639103359011641459e+01,4.952913389790800380e+01,5.559999999999987352e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.338108770215424492e+01,2.833504936385082829e+00,1.159004570639437237e-01
5.692572839775730387e+01,4.955303235458790567e+01,5.599999999999987210e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.301987974517578195e+01,2.936790608179182804e+00,1.149134274538324008e-01
5.741003180078232759e+01,4.956814707331788838e+01,5.639999999999987068e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.300812568697438820e+01,2.624338620706754277e+00,1.149656246220328304e-01
5.796617539184566681e+01,4.959025225693795846e+01,5.679999999999986926e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.306890561097946701e+01,2.549438877182051311e+00,1.154333717899267142e-01
5.848177411302424389e+01,4.960893302446402231e+01,5.679999999999986926e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.278697687980130304e+01,2.528047148592784232e+00,1.150256421417966829e-01
5.915933970761885519e+01,4.963207199193103492e+01,5.799999999999986500e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.332014968888978323e+01,2.342231420719683044e+00,1.155974981027390880e-01
5.994189262939075036e+01,4.965645185061192990e+01,5.919999999999986073e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.290104146184310707e+01,2.195746634223861626e+00,1.150961325131793084e-01
6.048393151312847493e+01,4.967141657838543978e+01,5.999999999999985789e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.333131792952929651e+01,2.444897451880467365e+00,1.164907902809195206e-01
6.101286083177261332e+01,4.968762616610738547e+01,6.079999999999985505e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.304735453463307948e+01,2.663541285547920356e+00,1.145893078961634087e-01
6.153886100140971394e+01,4.970055548421181157e+01,6.159999999999985221e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.346978255277629799e+01,2.973449491928781718e+00,1.133327238175060453e-01
6.238105275577429865e+01,4.972135745939326057e+01,6.279999999999984794e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.343397693899174428e+01,2.657827471028140653e+00,1.140036270488893611e-01
6.308828496901788441e+01,4.973832443473116172e+01,6.359999999999984510e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.365517361036121002e+01,2.706563457001977202e+00,1.146831258042925322e-01
6.373964284832216975e+01,4.975149576169640397e+01,6.439999999999984936e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.347417681149133273e+01,2.454514129080552109e+00,1.160373527440460156e-01
6.440501667233874628e+01,4.976128394299135493e+01,6.479999999999985505e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.330828578701515852e+01,2.400517110764559980e+00,1.172627161009373586e-01
6.503637970855230321e+01,4.976908113113917409e+01,6.559999999999986642e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.314083194374262398e+01,2.465257499397716767e+00,1.154964148702046223e-01
6.571657605424032056e+01,4.977592703418299180e+01,6.639999999999987779e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.307129604756597097e+01,2.305152199803768731e+00,1.148038837419929209e-01
6.630839315464456263e+01,4.978770178894208698e+01,6.679999999999988347e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.265910751265676382e+01,2.310757129805444343e+00,1.138518065605436946e-01
6.685097771245149545e+01,4.979185813339841360e+01,6.719999999999988916e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.278871219493365707e+01,2.465952203139094134e+00,1.148342401748767144e-01
6.735967248243282768e+01,4.979778047386849238e+01,6.759999999999989484e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.255327962639318962e+01,2.444554079557487380e+00,1.142052391710256520e-01
6.803397529632654539e+01,4.980303586043628172e+01,6.839999999999990621e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.311591934609044507e+01,2.546006173719930654e+00,1.148236120618120887e-01
6.875857257046226323e+01,4.980732229233138497e+01,6.959999999999992326e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.303384255400769831e+01,2.717514769073457792e+00,1.147543829149109684e-01
6.959370106585465976e+01,4.981204203039673928e+01,7.079999999999994031e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.235013727379633686e+01,2.941640506941572752e+00,1.140504408962101507e-01
7.005575894325887987e+01,4.981213359628985415e+01,7.159999999999995168e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.239979845689071425e+01,3.121804500668358351e+00,1.148506955141936903e-01
7.064063492636809372e+01,4.981087888544139730e+01,7.279999999999996874e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.254992239516990793e+01,3.446614490964026167e+00,1.139240703072107452e-01
7.128548450946119885e+01,4.981344451487847635e+01,7.359999999999998010e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.216169641050911743e+01,1.079535382820479406e+01,1.135626674911075079e-01
7.198240735172461768e+01,4.981208548725711438e+01,7.439999999999999147e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.220478728342112795e+01,3.835357432852037451e+00,1.148543322550989176e-01
7.244429597341539306e+01,4.980641069691684919e+01,7.520000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.247570874372529204e+01,5.302483497797376799e+01,1.149975302202737304e-01
7.336618414472482641e+01,4.980623606293853101e+01,7.600000000000001421e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.222466863463125897e+01,4.793810754556118603e+00,1.164085585189474220e-01
7.382899752509005964e+01,4.981338668900439615e+01,7.680000000000002558e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.211623966227271509e+01,5.599279796051972369e+01,1.149600613407884830e-01
7.471248083652372429e+01,4.981568986334124105e+01,7.760000000000003695e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.226115113204119211e+01,1.037647302661792992e+02,1.159365322190912678e-01
7.526522417251625541e+01,4.983080863203182531e+01,7.800000000000004263e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.190374391094497319e+01,1.123282274641480569e+02,1.184035451171639164e-01
7.568365437121651951e+01,4.984413617003612984e+01,7.880000000000005400e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.218351182687242407e+01,7.519028648551247329e+01,1.187264390939383185e-01
7.630329812237299336e+01,4.986972417226683518e+01,7.960000000000006537e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.230076564311676179e+01,1.764569191955650922e+02,1.218877844270691707e-01
7.669240165617971172e+01,4.986246084401140877e+01,8.000000000000007105e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.204244887950191867e+01,1.926428789030804865e+02,1.211731580773944411e-01
7.709305582868094575e+01,4.985921449334893651e+01,8.080000000000008242e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.213591758963344880e+01,1.761920295570709527e+02,1.235046970437342906e-01
7.745350472826953592e+01,4.986132268906128928e+01,8.200000000000009948e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.221391519090292910e+01,2.585767333474244651e+02,1.278428218104851466e-01
7.804902036761288286e+01,4.986186248019725298e+01,8.360000000000012221e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.259114304554858599e+01,2.529757561483754671e+02,1.336121744318355953e-01
7.886431633013405929e+01,4.985296230064230372e+01,8.600000000000015632e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.248723017093325716e+01,5.652192232489499020e+02,1.401184918472224150e-01
7.938750393514071391e+01,4.982368595752647167e+01,8.680000000000016769e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.333122694388915264e+01,4.023420241818296859e+02,1.385887070917996011e-01
7.963030578319403219e+01,4.981735793699078130e+01,8.720000000000017337e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.339842143808444597e+01,1.432122376889067937e+03,1.378716455908425287e-01
8.025790233238186033e+01,4.983615864015099817e+01,8.840000000000019043e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.423235156442867755e+01,2.423404458317570061e+03,1.380949422152710215e-01
8.040709315050065698e+01,4.984695535416982182e+01,9.000000000000021316e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.469336962636714006e+01,1.599195735523999019e+03,1.455757989097987148e-01
8.066205709326139583e+01,4.983625166269359852e+01,9.080000000000022453e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.455838860441861904e+01,2.079675944143519700e+03,1.484270040779023525e-01
8.083870954589963276e+01,4.979308337360725289e+01,9.160000000000023590e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.490949760915623656e+01,1.358772555028428087e+03,1.480166738546516425e-01
8.120321119119087427e+01,4.978973643936517135e+01,9.240000000000024727e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.532579809565661755e+01,9.294583007846199507e+02,1.493035659982902830e-01
8.145511386603155302e+01,4.978133694903978324e+01,9.320000000000025864e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.573976267323069678e+01,1.015394969441361582e+03,1.520020430487638297e-01
8.170951761031852811e+01,4.978714297528397736e+01,9.320000000000025864e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.583339986121157317e+01,1.101542351566254865e+03,1.524406412037349057e-01
8.192459141600633643e+01,4.980928255274125860e+01,9.360000000000026432e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.640857178656291282e+01,1.169649938728846337e+03,1.585597210751227837e-01
8.204148786921554404e+01,4.981734372756280038e+01,9.440000000000027569e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.691596124288656711e+01,7.566028689416788211e+02,1.648253815942834488e-01
8.245935016380551019e+01,4.977843762731758659e+01,9.560000000000029274e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.740120089192054209e+01,6.884443568328090350e+02,1.643089835574121083e-01
8.276286475387564678e+01,4.979033030632470513e+01,9.600000000000029843e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.785937993470750129e+01,7.166546107913188735e+02,1.664685941100560729e-01
8.318366242566693813e+01,4.976700901707635438e+01,9.760000000000032117e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.855188091454242638e+01,9.296861327391378609e+02,1.661792089986411924e-01
8.326844259459717534e+01,4.980033784961300825e+01,9.840000000000033253e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.853763713748788078e+01,1.457126997659267545e+03,1.676294457330455567e-01
8.343313181732482064e+01,4.978693935103817836e+01,9.960000000000034959e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.929720510958362922e+01,9.561529303959512163e+02,1.731205529792856079e-01
8.371669911275091636e+01,4.976686104737492400e+01,1.004000000000003610e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.992446924595687108e+01,8.294616794817967502e+02,1.674332295037606333e-01
8.396809109467999122e+01,4.979137590192741669e+01,1.008000000000003666e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.058648120327044495e+01,5.632861810835091774e+02,1.762232616401412100e-01
8.441940509538150650e+01,4.986080715379905115e+01,1.012000000000003723e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.122193992987402211e+01,1.000195087814554199e+03,1.741256873376917369e-01
8.476211223100352754e+01,4.991730464206909090e+01,1.028000000000003951e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.237541826007634427e+01,8.850568856507180726e+02,1.803694052010717808e-01
8.503604265351432900e+01,4.992970234688851150e+01,1.032000000000004007e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.293786059926456744e+01,5.692788923712354290e+02,1.789404918446762249e-01
8.529137281638864465e+01,4.991631310550604184e+01,1.040000000000004121e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.279007259550532538e+01,5.732137960330312580e+02,1.849897202073486069e-01
8.572795103902977587e+01,4.987037802247134266e+01,1.056000000000004349e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.348741830865284896e+01,6.946988195416562348e+02,1.905610495078884914e-01
8.627036787877418078e+01,4.983167537939419134e+01,1.064000000000004462e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.373539137315186665e+01,6.459376738684459269e+02,1.962095717491071367e-01
8.658344254975101251e+01,4.988524821203394310e+01,1.076000000000004633e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.371744617847016556e+01,6.064576900831852981e+02,1.995315439315876738e-01
8.712780868279659785e+01,4.986806104825495112e+01,1.088000000000004803e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.521284852515330854e+01,4.244778189949060447e+02,2.057592006185924027e-01
8.750381984845978423e+01,4.991678334866513467e+01,1.088000000000004803e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.556726958880365785e+01,7.537150612751900098e+02,2.109763205160070376e-01
