com_x, com_y, target_x, target_y, connectivity, cohesion, vel_mismatch, en_deviation
4.308069931852876522e+01,4.842520696093416177e+01,4.239999999999992042e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.389813797317473920e+01,4.936976127793974101e+00,1.135824738485343433e-01
4.506608560768989236e+01,4.875941727744188370e+01,4.399999999999991473e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.341095743989993316e+01,3.219277649660736706e+00,1.159074796256812090e-01
4.577434487455915502e+01,4.885573422654272946e+01,4.679999999999990479e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.331463177763300010e+01,2.233556832124564906e+00,1.144687655162957562e-01
4.763245888890452306e+01,4.907727293943499802e+01,4.839999999999989910e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.255744409737040534e+01,2.186558740968103987e+00,1.147436736047133254e-01
4.895866572637284975e+01,4.920568659239884823e+01,5.039999999999989200e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.204518688199168253e+01,1.680032466340608766e+00,1.170449772770869867e-01
5.107892974418963661e+01,4.936305870823534292e+01,5.199999999999988631e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.265392304918884925e+01,1.465998261747136544e+00,1.155812093385194944e-01
5.169438210638018205e+01,4.939973856756205350e+01,5.319999999999988205e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.285362848373376288e+01,1.384873564722716388e+00,1.158132114000138962e-01
5.314041667157898985e+01,4.948383540851969542e+01,5.519999999999987494e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.261079071114653871e+01,1.037446583190987148e+00,1.145439601171821392e-01
5.430371236750591635e+01,4.954222861260391397e+01,5.719999999999986784e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.255692342407221318e+01,1.189426013631953882e+00,1.162158626733486716e-01
5.616462119213273496e+01,4.961860074866271475e+01,5.959999999999985931e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.319250657287047090e+01,1.632219236886665259e+00,1.156676758310470066e-01
5.744211438947071002e+01,4.966110975668122762e+01,6.039999999999985647e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.317186202117733274e+01,1.705024079547276195e+00,1.165277037577768932e-01
5.896050767428074124e+01,4.970600679638160102e+01,6.239999999999984936e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.302905023915014304e+01,1.315083909930941708e+00,1.159105639871847726e-01
6.051297862535774641e+01,4.974745334034651734e+01,6.359999999999984510e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.261311436233145855e+01,1.013381857110284168e+00,1.155493737180405822e-01
6.235274628231147176e+01,4.978918367647553822e+01,6.639999999999987779e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.180303170258678058e+01,1.191617248593291878e+00,1.169894764876867749e-01
6.366336516884614838e+01,4.981604736614517037e+01,6.799999999999990052e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.189277426688293637e+01,1.606740342927780230e+00,1.186907443539325091e-01
6.515575781748691497e+01,4.984038768989242385e+01,6.919999999999991758e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.168447396073508848e+01,1.300826366362359376e+00,1.169824536512128615e-01
6.649881929327948171e+01,4.985899751945530056e+01,7.039999999999993463e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.160324500157012295e+01,1.311900813172093505e+00,1.160757488169482793e-01
6.748030331594604547e+01,4.987274310147379452e+01,7.199999999999995737e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.180491455934691380e+01,1.115542539472590633e+00,1.158721279769958507e-01
6.898904993017150389e+01,4.989351631900061790e+01,7.239999999999996305e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.223048175183804176e+01,9.272953754616001243e-01,1.175731569767350382e-01
6.995448944414394532e+01,4.990479332834357251e+01,7.359999999999998010e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.232786244187899172e+01,1.892792907897406174e+00,1.174214141502816361e-01
7.152930037255130458e+01,4.992564070895713257e+01,7.479999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.259367887219093696e+01,9.538732274894665863e+01,1.225374173672209854e-01
7.247352375530246604e+01,4.993569543028045388e+01,7.600000000000001421e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.269200602359386920e+01,1.482472473372061472e+02,1.231336248694313018e-01
7.318068585192793307e+01,4.994834537873094860e+01,7.720000000000003126e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.230759001773857975e+01,5.459262934830732661e+01,1.264133474688872993e-01
7.422846730311241004e+01,4.996771338030787746e+01,7.720000000000003126e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.190482937562440569e+01,1.096955138642138508e+02,1.269773309150328267e-01
7.494508274741500031e+01,4.997153184945695870e+01,7.760000000000003695e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.192436704646950218e+01,2.954806211501526718e+02,1.263844086487719842e-01
7.536844949052398590e+01,4.996518332938649110e+01,8.000000000000007105e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.244035758064558550e+01,7.569908436036980675e+02,1.275287526264060334e-01
7.655449163871267615e+01,5.000002476411538765e+01,8.040000000000007674e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.263242701402260870e+01,1.230507377300298003e+03,1.311133749160590389e-01
7.675634922305333419e+01,5.002793368266122087e+01,8.200000000000009948e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.294873330464537275e+01,1.358318426937432378e+03,1.367206460442177418e-01
7.728870395191810871e+01,5.006516073463010486e+01,8.440000000000013358e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.355317616850073392e+01,3.084564672815288759e+03,1.370981799937705248e-01
7.746109686229323188e+01,5.008564299745537340e+01,8.480000000000013927e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.424792661043786168e+01,3.377230117019647082e+02,1.443577774685335935e-01
7.785057755233663102e+01,5.004177276214902292e+01,8.600000000000015632e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.522753227683114474e+01,3.976838202022111091e+02,1.437013643028161314e-01
7.838570252539766159e+01,5.004022608975723330e+01,8.760000000000017906e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.571480444710027768e+01,6.211537249049119964e+02,1.404350233038571261e-01
7.901652152608505730e+01,5.000771440769303666e+01,8.920000000000020179e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.667282127490427257e+01,2.291387022778914343e+03,1.467801244107726499e-01
7.941544920403548247e+01,4.995577198604308933e+01,9.040000000000021885e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.698065207649670683e+01,3.270818090266167928e+03,1.508802980214311029e-01
7.955583204700288036e+01,4.992859947230208206e+01,9.160000000000023590e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.709910165172268037e+01,3.787658843360383344e+03,1.532782391766441821e-01
7.973247007103140049e+01,4.991735198079959446e+01,9.240000000000024727e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.742036337671575552e+01,1.932223672913988139e+03,1.545692968410819212e-01
8.000097680499058583e+01,4.987073299699311235e+01,9.400000000000027001e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.805127360676926429e+01,6.127372977669717784e+02,1.574956206848688312e-01
8.084396922862926260e+01,4.988233170432852859e+01,9.520000000000028706e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.900773831388636737e+01,7.578874174349309669e+02,1.622149411219781789e-01
8.134122121108840986e+01,4.983056228349626338e+01,9.680000000000030980e+01,5.000000000000000000e+01,1.000000000000000000e+00,2.002894149248215072e+01,1.659538261485897010e+03,1.651922608343073529e-01
8.185515642985573947e+01,4.980151066255137238e+01,9.800000000000032685e+01,5.000000000000000000e+01,1.000000000000000000e+00,2.104283116484229410e+01,2.241111063526591806e+03,1.769115559950931449e-01
