com_x, com_y, target_x, target_y, connectivity, cohesion, vel_mismatch, en_deviation
4.865618299604273744e+01,4.637730663103901207e+01,4.919999999999989626e+01,5.000000000000000000e+01,9.200000000000000400e-01,5.861946157698022120e+01,6.839509309008879256e+01,1.153859555555457467e-01
4.977861448736967986e+01,4.657924819285624807e+01,5.079999999999989058e+01,5.000000000000000000e+01,9.200000000000000400e-01,6.138844690755848177e+01,7.592208232527332257e+01,1.163594194825029599e-01
5.076634460427858642e+01,4.671813043850816882e+01,5.159999999999988773e+01,5.000000000000000000e+01,9.200000000000000400e-01,6.316712047524043783e+01,7.597825725705102684e+01,1.159684190405817772e-01
5.156216191514575087e+01,4.680081706505211514e+01,5.279999999999988347e+01,5.000000000000000000e+01,9.200000000000000400e-01,6.520555280239082663e+01,7.658156602493836829e+01,1.159979390366883134e-01
5.224540698053857568e+01,4.687118264221550845e+01,5.359999999999988063e+01,5.000000000000000000e+01,9.200000000000000400e-01,6.659612918937364157e+01,9.027782296075623947e+01,1.146069056082779369e-01
5.306958695124061620e+01,4.688411646520957987e+01,5.519999999999987494e+01,5.000000000000000000e+01,9.200000000000000400e-01,6.898349568676152899e+01,8.132492955039032267e+01,1.138817339454017696e-01
5.386675838082418721e+01,4.693050224992121855e+01,5.559999999999987352e+01,5.000000000000000000e+01,9.200000000000000400e-01,7.007063857824716990e+01,1.006854783863327469e+02,1.136854727016466948e-01
5.442124038696175603e+01,4.691857681991514539e+01,5.639999999999987068e+01,5.000000000000000000e+01,9.200000000000000400e-01,7.145823693220128803e+01,1.049318724278251835e+02,1.133905893731732006e-01
5.487029162030797380e+01,4.693250385232650501e+01,5.719999999999986784e+01,5.000000000000000000e+01,9.200000000000000400e-01,7.289925567598687906e+01,1.070189112771802797e+02,1.115022549823639075e-01
5.566725951767401170e+01,4.691812528933763105e+01,5.839999999999986358e+01,5.000000000000000000e+01,9.200000000000000400e-01,7.494500224964070867e+01,9.859703872980688288e+01,1.110250475313414864e-01
5.635510754810086809e+01,4.692509089963148483e+01,5.879999999999986215e+01,5.000000000000000000e+01,9.200000000000000400e-01,7.590791945916207339e+01,1.008539003004103165e+02,1.118514498092518933e-01
5.710409633541849672e+01,4.690894948276473997e+01,5.999999999999985789e+01,5.000000000000000000e+01,9.000000000000000222e-01,7.763835422507621331e+01,1.047037849972919190e+02,1.127487868259729464e-01
5.797820007496335393e+01,4.689782783391468257e+01,6.079999999999985505e+01,5.000000000000000000e+01,9.000000000000000222e-01,7.914266404357154272e+01,1.140248741393336047e+02,1.115723731996873386e-01
5.958625549422851719e+01,4.685028914313279813e+01,6.239999999999984936e+01,5.000000000000000000e+01,9.000000000000000222e-01,8.201976367737877638e+01,1.129463301131107187e+02,1.134709515378926892e-01
6.069696481634908025e+01,4.683513824624330368e+01,6.359999999999984510e+01,5.000000000000000000e+01,9.000000000000000222e-01,8.408106614215184038e+01,1.132538815042760802e+02,1.134954062949808939e-01
6.248612870011948672e+01,4.679579826493369410e+01,6.519999999999986073e+01,5.000000000000000000e+01,9.000000000000000222e-01,8.690565416619405426e+01,1.166769367042357004e+02,1.137090478622950485e-01
6.351356823646509042e+01,4.678790714324284750e+01,6.679999999999988347e+01,5.000000000000000000e+01,9.000000000000000222e-01,8.882793092484160979e+01,1.175686720436806496e+02,1.137487079324896594e-01
6.448045674785419124e+01,4.676202987016709045e+01,6.799999999999990052e+01,5.000000000000000000e+01,9.000000000000000222e-01,9.026912268655139826e+01,1.110207372054519084e+02,1.133386806346689119e-01
6.547594599902639345e+01,4.669292475896104122e+01,6.959999999999992326e+01,5.000000000000000000e+01,9.000000000000000222e-01,9.197017335845131925e+01,9.894250884319887973e+01,1.122529606259595747e-01
6.715605558598532809e+01,4.667250066482727533e+01,7.159999999999995168e+01,5.000000000000000000e+01,9.000000000000000222e-01,9.434592090321656599e+01,1.015783245069769691e+02,1.129931095880016279e-01
6.890782921413148188e+01,4.669221807692265713e+01,7.359999999999998010e+01,5.000000000000000000e+01,9.200000000000000400e-01,9.705227602934594699e+01,1.264110965682574346e+02,1.134552885489892859e-01
7.040425736219644648e+01,4.670316891246627478e+01,7.560000000000000853e+01,5.000000000000000000e+01,9.200000000000000400e-01,9.945296191927305074e+01,1.664756524450535551e+02,1.154005227625750085e-01
7.103093252456160656e+01,4.672683461262028004e+01,7.640000000000001990e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.005197091843745341e+02,1.169756896200424734e+02,1.154325684338966401e-01
7.134356224752757214e+01,4.672307114839178865e+01,7.760000000000003695e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.016288040047599992e+02,1.656219000215252777e+02,1.156067797062834135e-01
7.227231502420100639e+01,4.671411046028506320e+01,7.880000000000005400e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.032569144733021318e+02,1.358602546473943846e+02,1.214332145550644088e-01
7.298408648695922807e+01,4.670195681897029516e+01,8.000000000000007105e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.047681488069460727e+02,3.599337499332813763e+02,1.266978245602428665e-01
7.383417076619852537e+01,4.668045298037798574e+01,8.120000000000008811e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.063367728773257284e+02,3.343830576595813682e+02,1.292977612830336354e-01
7.433298402542916961e+01,4.667596416589925923e+01,8.240000000000010516e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.077202089592990006e+02,9.946701278421480765e+02,1.343820189359716533e-01
7.491978548322801146e+01,4.664822347242878919e+01,8.320000000000011653e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.087179159130395618e+02,4.246339797281208917e+02,1.377499652295392785e-01
7.519548321514160705e+01,4.663103593488203558e+01,8.360000000000012221e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.092234747594982451e+02,5.148296981753733235e+02,1.383630042945820648e-01
7.538062592174445342e+01,4.663885910106393595e+01,8.400000000000012790e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.096676636181489215e+02,5.408358040982996044e+02,1.410933890792104572e-01
7.593140045701666452e+01,4.669955785059973152e+01,8.600000000000015632e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.116373716760455892e+02,4.847286251639250167e+02,1.460935227501277134e-01
7.633485222261417391e+01,4.677910317763693371e+01,8.760000000000017906e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.132176875574372445e+02,8.167554735483074637e+02,1.484003980219726904e-01
7.672124955762765808e+01,4.684114660691778909e+01,8.880000000000019611e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.145056333075104504e+02,1.328445000940519094e+03,1.508834584910566934e-01
7.705506123633605853e+01,4.691252550819194767e+01,9.040000000000021885e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.162215756283157901e+02,2.155030448497968337e+03,1.567627660510858278e-01
7.757198757589148386e+01,4.710377415510383514e+01,9.240000000000024727e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.182317406940842091e+02,3.155067615469967677e+03,1.559641564598664154e-01
7.766671040634584244e+01,4.711450556768623699e+01,9.440000000000027569e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.200777102669555205e+02,9.614371272019055823e+02,1.653939332009420893e-01
7.805954525200758098e+01,4.721785250426268021e+01,9.600000000000029843e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.232285372544962740e+02,8.319767012980065601e+02,1.750128926246952710e-01
7.837356887054912136e+01,4.727527656425935021e+01,9.760000000000032117e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.234563026748671888e+02,1.295828695885594470e+03,1.747148706299103404e-01
7.875584248973243007e+01,4.737497793880162789e+01,9.800000000000032685e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.244823295337830018e+02,1.690620748787966477e+03,1.745686539026727047e-01
7.905552713587317726e+01,4.747342471538478748e+01,9.840000000000033253e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.270363938263176067e+02,1.851857035512388620e+03,1.859643721651894066e-01
7.930599625607669623e+01,4.744164539057666019e+01,9.880000000000033822e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.287989559683769869e+02,1.111557685805977144e+03,1.900017384456950120e-01
